ClientId,ClientName,Type,Form,RegisterDate,TotalAmt,CutoffDt
5582,Клиент 5582,Ю,АО,2020-11-03,1652211.09,2020-11-03
5582,Клиент 5582,Ю,АО,2020-11-03,871277.83,2020-11-04
5582,Клиент 5582,Ю,АО,2020-11-03,2888032.89,2020-11-02
5583,Клиент 5583,Ф,-,2020-11-04,3198186.29,2020-11-03
5583,Клиент 5583,Ф,-,2020-11-04,1251872.83,2020-11-04
5583,Клиент 5583,Ф,-,2020-11-04,1374044.02,2020-11-01
5584,Клиент 5584,Ю,ПАО,2020-11-01,2639340.40,2020-11-04
5584,Клиент 5584,Ю,ПАО,2020-11-01,1255135.52,2020-11-02
5584,Клиент 5584,Ю,ПАО,2020-11-01,1890044.02,2020-11-01
5585,Клиент 5585,Ф,-,2020-11-02,2888212.24,2020-11-01
5585,Клиент 5585,Ф,-,2020-11-02,871353.95,2020-11-03
5585,Клиент 5585,Ф,-,2020-11-02,1652290.52,2020-11-02
5586,Клиент 5586,Ю,ООО,2020-11-03,1374147.20,2020-11-04
5586,Клиент 5586,Ю,ООО,2020-11-03,3198368.92,2020-11-02
5586,Клиент 5586,Ю,ООО,2020-11-03,1251948.95,2020-11-03
5587,Клиент 5587,Ф,-,2020-11-01,2639495.95,2020-11-03
5587,Клиент 5587,Ф,-,2020-11-01,1890147.20,2020-11-04
5587,Клиент 5587,Ф,-,2020-11-01,1255214.95,2020-11-01
5588,Клиент 5588,Ю,ИП,2020-11-02,2888391.52,2020-11-04
5588,Клиент 5588,Ю,ИП,2020-11-02,871430.07,2020-11-02
5588,Клиент 5588,Ю,ИП,2020-11-02,1652369.95,2020-11-01
5589,Клиент 5589,Ф,-,2020-11-03,3198551.55,2020-11-01
5589,Клиент 5589,Ф,-,2020-11-03,1252025.07,2020-11-02
5589,Клиент 5589,Ф,-,2020-11-03,1374250.40,2020-11-03
5590,Клиент 5590,Ю,АО,2020-11-04,1255294.38,2020-11-04
5590,Клиент 5590,Ю,АО,2020-11-04,2639651.50,2020-11-02
5590,Клиент 5590,Ю,АО,2020-11-04,1890250.40,2020-11-03
5591,Клиент 5591,Ф,-,2020-11-01,1652449.38,2020-11-04
5591,Клиент 5591,Ф,-,2020-11-01,2888570.84,2020-11-03
5591,Клиент 5591,Ф,-,2020-11-01,871506.19,2020-11-01
5592,Клиент 5592,Ю,ПАО,2020-11-02,3198734.18,2020-11-04
5592,Клиент 5592,Ю,ПАО,2020-11-02,1374353.60,2020-11-02
5592,Клиент 5592,Ю,ПАО,2020-11-02,1252101.19,2020-11-01
5593,Клиент 5593,Ф,-,2020-11-03,1255373.83,2020-11-03
5593,Клиент 5593,Ф,-,2020-11-03,2639807.05,2020-11-01
5593,Клиент 5593,Ф,-,2020-11-03,1890353.60,2020-11-02
5594,Клиент 5594,Ю,ООО,2020-11-01,871582.31,2020-11-04
5594,Клиент 5594,Ю,ООО,2020-11-01,2888750.16,2020-11-02
5594,Клиент 5594,Ю,ООО,2020-11-01,1652528.83,2020-11-03
5595,Клиент 5595,Ф,-,2020-11-02,1374456.80,2020-11-01
5595,Клиент 5595,Ф,-,2020-11-02,1252177.31,2020-11-04
5595,Клиент 5595,Ф,-,2020-11-02,3198916.85,2020-11-03
5596,Клиент 5596,Ю,ИП,2020-11-03,2639962.60,2020-11-04
5596,Клиент 5596,Ю,ИП,2020-11-03,1890456.80,2020-11-01
5596,Клиент 5596,Ю,ИП,2020-11-03,1255453.25,2020-11-02
5597,Клиент 5597,Ф,-,2020-11-04,871658.43,2020-11-03
5597,Клиент 5597,Ф,-,2020-11-04,2888929.48,2020-11-01
5597,Клиент 5597,Ф,-,2020-11-04,1652608.25,2020-11-02
5598,Клиент 5598,Ю,АО,2020-11-01,1252253.43,2020-11-03
5598,Клиент 5598,Ю,АО,2020-11-01,1374560.00,2020-11-04
5598,Клиент 5598,Ю,АО,2020-11-01,3199099.45,2020-11-02
5599,Клиент 5599,Ф,-,2020-11-02,1255532.68,2020-11-01
5599,Клиент 5599,Ф,-,2020-11-02,2640118.15,2020-11-03
5599,Клиент 5599,Ф,-,2020-11-02,1890560.00,2020-11-04
5600,Клиент 5600,Ю,ПАО,2020-11-03,1652687.68,2020-11-01
5600,Клиент 5600,Ю,ПАО,2020-11-03,2889108.80,2020-11-04
5600,Клиент 5600,Ю,ПАО,2020-11-03,871734.55,2020-11-02
5601,Клиент 5601,Ф,-,2020-11-01,1374663.20,2020-11-03
5601,Клиент 5601,Ф,-,2020-11-01,3199282.08,2020-11-01
5601,Клиент 5601,Ф,-,2020-11-01,1252329.55,2020-11-02
5602,Клиент 5602,Ю,ООО,2020-11-02,1890663.20,2020-11-03
5602,Клиент 5602,Ю,ООО,2020-11-02,2640273.70,2020-11-02
5602,Клиент 5602,Ю,ООО,2020-11-02,1255612.11,2020-11-04
5603,Клиент 5603,Ф,-,2020-11-03,1652767.11,2020-11-04
5603,Клиент 5603,Ф,-,2020-11-03,2889288.12,2020-11-03
5603,Клиент 5603,Ф,-,2020-11-03,871810.68,2020-11-01
5604,Клиент 5604,Ю,ИП,2020-11-04,1252405.68,2020-11-01
5604,Клиент 5604,Ю,ИП,2020-11-04,1374766.40,2020-11-02
5604,Клиент 5604,Ю,ИП,2020-11-04,3199464.71,2020-11-04
5605,Клиент 5605,Ф,-,2020-11-01,1255691.54,2020-11-03
5605,Клиент 5605,Ф,-,2020-11-01,2640429.28,2020-11-01
5605,Клиент 5605,Ф,-,2020-11-01,1890766.40,2020-11-02
5606,Клиент 5606,Ю,АО,2020-11-02,2889467.44,2020-11-02
5606,Клиент 5606,Ю,АО,2020-11-02,1652846.54,2020-11-03
5606,Клиент 5606,Ю,АО,2020-11-02,871886.78,2020-11-04
5607,Клиент 5607,Ф,-,2020-11-03,1374869.60,2020-11-01
5607,Клиент 5607,Ф,-,2020-11-03,1252481.78,2020-11-04
5607,Клиент 5607,Ф,-,2020-11-03,3199647.34,2020-11-03
5608,Клиент 5608,Ю,ПАО,2020-11-01,1255770.97,2020-11-02
5608,Клиент 5608,Ю,ПАО,2020-11-01,1890869.60,2020-11-01
5608,Клиент 5608,Ю,ПАО,2020-11-01,2640584.80,2020-11-04
5609,Клиент 5609,Ф,-,2020-11-02,2889646.76,2020-11-01
5609,Клиент 5609,Ф,-,2020-11-02,1652925.97,2020-11-02
5609,Клиент 5609,Ф,-,2020-11-02,871962.90,2020-11-03
5610,Клиент 5610,Ю,ООО,2020-11-03,3199829.97,2020-11-02
5610,Клиент 5610,Ю,ООО,2020-11-03,1252557.90,2020-11-03
5610,Клиент 5610,Ю,ООО,2020-11-03,1374972.80,2020-11-04
5611,Клиент 5611,Ф,-,2020-11-04,1890972.80,2020-11-04
5611,Клиент 5611,Ф,-,2020-11-04,1255850.40,2020-11-01
5611,Клиент 5611,Ф,-,2020-11-04,2640740.35,2020-11-03
5612,Клиент 5612,Ю,ИП,2020-11-01,1653005.40,2020-11-01
5612,Клиент 5612,Ю,ИП,2020-11-01,872039.02,2020-11-02
5612,Клиент 5612,Ю,ИП,2020-11-01,2889826.08,2020-11-04
5613,Клиент 5613,Ф,-,2020-11-02,1252634.02,2020-11-02
5613,Клиент 5613,Ф,-,2020-11-02,3200012.60,2020-11-01
5613,Клиент 5613,Ф,-,2020-11-02,1375076.02,2020-11-03
5614,Клиент 5614,Ю,АО,2020-11-03,2640895.90,2020-11-02
5614,Клиент 5614,Ю,АО,2020-11-03,1255929.83,2020-11-04
5614,Клиент 5614,Ю,АО,2020-11-03,1891076.02,2020-11-03
5615,Клиент 5615,Ф,-,2020-11-01,2890005.43,2020-11-03
5615,Клиент 5615,Ф,-,2020-11-01,872115.14,2020-11-01
5615,Клиент 5615,Ф,-,2020-11-01,1653084.83,2020-11-04
5616,Клиент 5616,Ю,ПАО,2020-11-02,1375179.20,2020-11-02
5616,Клиент 5616,Ю,ПАО,2020-11-02,3200195.23,2020-11-04
5616,Клиент 5616,Ю,ПАО,2020-11-02,1252710.14,2020-11-01
5617,Клиент 5617,Ф,-,2020-11-03,1891179.20,2020-11-02
5617,Клиент 5617,Ф,-,2020-11-03,1256009.26,2020-11-03
5617,Клиент 5617,Ф,-,2020-11-03,2641051.45,2020-11-01
5618,Клиент 5618,Ю,ООО,2020-11-04,1653164.26,2020-11-03
5618,Клиент 5618,Ю,ООО,2020-11-04,872191.26,2020-11-04
5618,Клиент 5618,Ю,ООО,2020-11-04,2890184.71,2020-11-02
5619,Клиент 5619,Ф,-,2020-11-01,1375282.40,2020-11-01
5619,Клиент 5619,Ф,-,2020-11-01,1252786.26,2020-11-04
5619,Клиент 5619,Ф,-,2020-11-01,3200377.86,2020-11-03
5620,Клиент 5620,Ю,ИП,2020-11-02,2641207.00,2020-11-04
5620,Клиент 5620,Ю,ИП,2020-11-02,1891282.40,2020-11-01
5620,Клиент 5620,Ю,ИП,2020-11-02,1256088.69,2020-11-02
5621,Клиент 5621,Ф,-,2020-11-03,872267.38,2020-11-03
5621,Клиент 5621,Ф,-,2020-11-03,2890364.03,2020-11-01
5621,Клиент 5621,Ф,-,2020-11-03,1653243.69,2020-11-02
5622,Клиент 5622,Ю,АО,2020-11-01,1375385.60,2020-11-04
5622,Клиент 5622,Ю,АО,2020-11-01,1252862.38,2020-11-03
5622,Клиент 5622,Ю,АО,2020-11-01,3200560.49,2020-11-02
5623,Клиент 5623,Ф,-,2020-11-02,1891385.60,2020-11-04
5623,Клиент 5623,Ф,-,2020-11-02,2641362.55,2020-11-03
5623,Клиент 5623,Ф,-,2020-11-02,1256168.14,2020-11-01
5624,Клиент 5624,Ю,ПАО,2020-11-03,2890543.35,2020-11-04
5624,Клиент 5624,Ю,ПАО,2020-11-03,872343.50,2020-11-02
5624,Клиент 5624,Ю,ПАО,2020-11-03,1653323.14,2020-11-01
5625,Клиент 5625,Ф,-,2020-11-04,1375488.80,2020-11-03
5625,Клиент 5625,Ф,-,2020-11-04,3200743.16,2020-11-01
5625,Клиент 5625,Ф,-,2020-11-04,1252938.50,2020-11-02
5626,Клиент 5626,Ю,ООО,2020-11-01,1256247.56,2020-11-04
5626,Клиент 5626,Ю,ООО,2020-11-01,2641518.10,2020-11-02
5626,Клиент 5626,Ю,ООО,2020-11-01,1891488.80,2020-11-03
5627,Клиент 5627,Ф,-,2020-11-02,1653402.56,2020-11-04
5627,Клиент 5627,Ф,-,2020-11-02,872419.62,2020-11-01
5627,Клиент 5627,Ф,-,2020-11-02,2890722.67,2020-11-03
5628,Клиент 5628,Ю,ИП,2020-11-03,3200925.76,2020-11-04
5628,Клиент 5628,Ю,ИП,2020-11-03,1375592.00,2020-11-02
5628,Клиент 5628,Ю,ИП,2020-11-03,1253014.62,2020-11-01
5629,Клиент 5629,Ф,-,2020-11-01,1891592.00,2020-11-02
5629,Клиент 5629,Ф,-,2020-11-01,2641673.65,2020-11-01
5629,Клиент 5629,Ф,-,2020-11-01,1256326.99,2020-11-03
5630,Клиент 5630,Ю,АО,2020-11-02,2890901.99,2020-11-02
5630,Клиент 5630,Ю,АО,2020-11-02,872495.74,2020-11-04
5630,Клиент 5630,Ю,АО,2020-11-02,1653481.99,2020-11-03
5631,Клиент 5631,Ф,-,2020-11-03,1253090.74,2020-11-04
5631,Клиент 5631,Ф,-,2020-11-03,3201108.39,2020-11-03
5631,Клиент 5631,Ф,-,2020-11-03,1375695.20,2020-11-01
5632,Клиент 5632,Ю,ПАО,2020-11-04,2641829.20,2020-11-04
5632,Клиент 5632,Ю,ПАО,2020-11-04,1256406.42,2020-11-02
5632,Клиент 5632,Ю,ПАО,2020-11-04,1891695.20,2020-11-01
5633,Клиент 5633,Ф,-,2020-11-01,872571.87,2020-11-03
5633,Клиент 5633,Ф,-,2020-11-01,1653561.42,2020-11-02
5633,Клиент 5633,Ф,-,2020-11-01,2891081.31,2020-11-01
5634,Клиент 5634,Ю,ООО,2020-11-02,1375798.40,2020-11-04
5634,Клиент 5634,Ю,ООО,2020-11-02,3201291.02,2020-11-02
5634,Клиент 5634,Ю,ООО,2020-11-02,1253166.87,2020-11-03
5635,Клиент 5635,Ф,-,2020-11-03,1891798.40,2020-11-04
5635,Клиент 5635,Ф,-,2020-11-03,2641984.78,2020-11-03
5635,Клиент 5635,Ф,-,2020-11-03,1256485.85,2020-11-01
5636,Клиент 5636,Ю,ИП,2020-11-01,1653640.85,2020-11-01
5636,Клиент 5636,Ю,ИП,2020-11-01,2891260.63,2020-11-04
5636,Клиент 5636,Ю,ИП,2020-11-01,872647.97,2020-11-02
5637,Клиент 5637,Ф,-,2020-11-02,1375901.60,2020-11-03
5637,Клиент 5637,Ф,-,2020-11-02,1253242.97,2020-11-02
5637,Клиент 5637,Ф,-,2020-11-02,3201473.65,2020-11-01
5638,Клиент 5638,Ю,АО,2020-11-03,1256565.28,2020-11-04
5638,Клиент 5638,Ю,АО,2020-11-03,2642140.30,2020-11-02
5638,Клиент 5638,Ю,АО,2020-11-03,1891901.60,2020-11-03
5639,Клиент 5639,Ф,-,2020-11-04,872724.09,2020-11-01
5639,Клиент 5639,Ф,-,2020-11-04,1653720.28,2020-11-04
5639,Клиент 5639,Ф,-,2020-11-04,2891439.95,2020-11-03
5640,Клиент 5640,Ю,ПАО,2020-11-01,3201656.28,2020-11-04
5640,Клиент 5640,Ю,ПАО,2020-11-01,1253319.09,2020-11-01
5640,Клиент 5640,Ю,ПАО,2020-11-01,1376004.80,2020-11-02
5641,Клиент 5641,Ф,-,2020-11-02,1256644.71,2020-11-03
5641,Клиент 5641,Ф,-,2020-11-02,1892004.80,2020-11-02
5641,Клиент 5641,Ф,-,2020-11-02,2642295.85,2020-11-01
5642,Клиент 5642,Ю,ООО,2020-11-03,872800.21,2020-11-04
5642,Клиент 5642,Ю,ООО,2020-11-03,1653799.71,2020-11-03
5642,Клиент 5642,Ю,ООО,2020-11-03,2891619.27,2020-11-02
5643,Клиент 5643,Ф,-,2020-11-01,3201838.91,2020-11-03
5643,Клиент 5643,Ф,-,2020-11-01,1253395.21,2020-11-04
5643,Клиент 5643,Ф,-,2020-11-01,1376108.02,2020-11-01
5644,Клиент 5644,Ю,ИП,2020-11-02,2642451.40,2020-11-04
5644,Клиент 5644,Ю,ИП,2020-11-02,1256724.14,2020-11-02
5644,Клиент 5644,Ю,ИП,2020-11-02,1892108.02,2020-11-01
5645,Клиент 5645,Ф,-,2020-11-03,872876.33,2020-11-03
5645,Клиент 5645,Ф,-,2020-11-03,1653879.14,2020-11-02
5645,Клиент 5645,Ф,-,2020-11-03,2891798.62,2020-11-01
5646,Клиент 5646,Ю,АО,2020-11-04,1376211.20,2020-11-04
5646,Клиент 5646,Ю,АО,2020-11-04,1253471.33,2020-11-03
5646,Клиент 5646,Ю,АО,2020-11-04,3202021.54,2020-11-02
5647,Клиент 5647,Ф,-,2020-11-01,1256803.57,2020-11-01
5647,Клиент 5647,Ф,-,2020-11-01,2642606.95,2020-11-03
5647,Клиент 5647,Ф,-,2020-11-01,1892211.20,2020-11-04
5648,Клиент 5648,Ю,ПАО,2020-11-02,872952.45,2020-11-02
5648,Клиент 5648,Ю,ПАО,2020-11-02,1653958.57,2020-11-01
5648,Клиент 5648,Ю,ПАО,2020-11-02,2891977.90,2020-11-04
5649,Клиент 5649,Ф,-,2020-11-03,1253547.45,2020-11-02
5649,Клиент 5649,Ф,-,2020-11-03,3202204.17,2020-11-01
5649,Клиент 5649,Ф,-,2020-11-03,1376314.40,2020-11-03
5650,Клиент 5650,Ю,ООО,2020-11-01,2642762.50,2020-11-02
5650,Клиент 5650,Ю,ООО,2020-11-01,1256883.00,2020-11-04
5650,Клиент 5650,Ю,ООО,2020-11-01,1892314.40,2020-11-03
5651,Клиент 5651,Ф,-,2020-11-02,2892157.22,2020-11-03
5651,Клиент 5651,Ф,-,2020-11-02,1654038.00,2020-11-04
5651,Клиент 5651,Ф,-,2020-11-02,873028.57,2020-11-01
5652,Клиент 5652,Ю,ИП,2020-11-03,1253623.57,2020-11-01
5652,Клиент 5652,Ю,ИП,2020-11-03,3202386.80,2020-11-04
5652,Клиент 5652,Ю,ИП,2020-11-03,1376417.60,2020-11-02
5653,Клиент 5653,Ф,-,2020-11-04,1256962.45,2020-11-03
5653,Клиент 5653,Ф,-,2020-11-04,2642918.05,2020-11-01
5653,Клиент 5653,Ф,-,2020-11-04,1892417.60,2020-11-02
5654,Клиент 5654,Ю,АО,2020-11-01,2892336.54,2020-11-02
5654,Клиент 5654,Ю,АО,2020-11-01,1654117.45,2020-11-03
5654,Клиент 5654,Ю,АО,2020-11-01,873104.69,2020-11-04
5655,Клиент 5655,Ф,-,2020-11-02,1253699.69,2020-11-04
5655,Клиент 5655,Ф,-,2020-11-02,3202569.47,2020-11-03
5655,Клиент 5655,Ф,-,2020-11-02,1376520.80,2020-11-01
5656,Клиент 5656,Ю,ПАО,2020-11-03,2643073.60,2020-11-04
5656,Клиент 5656,Ю,ПАО,2020-11-03,1257041.87,2020-11-02
5656,Клиент 5656,Ю,ПАО,2020-11-03,1892520.80,2020-11-01
5657,Клиент 5657,Ф,-,2020-11-01,2892515.86,2020-11-01
5657,Клиент 5657,Ф,-,2020-11-01,873180.81,2020-11-03
5657,Клиент 5657,Ф,-,2020-11-01,1654196.87,2020-11-02
5658,Клиент 5658,Ю,ООО,2020-11-02,1253775.81,2020-11-03
5658,Клиент 5658,Ю,ООО,2020-11-02,1376624.00,2020-11-04
5658,Клиент 5658,Ю,ООО,2020-11-02,3202752.07,2020-11-02
5659,Клиент 5659,Ф,-,2020-11-03,1892624.00,2020-11-04
5659,Клиент 5659,Ф,-,2020-11-03,1257121.30,2020-11-01
5659,Клиент 5659,Ф,-,2020-11-03,2643229.15,2020-11-03
5660,Клиент 5660,Ю,ИП,2020-11-04,873256.93,2020-11-02
5660,Клиент 5660,Ю,ИП,2020-11-04,1654276.30,2020-11-01
5660,Клиент 5660,Ю,ИП,2020-11-04,2892695.18,2020-11-04
5661,Клиент 5661,Ф,-,2020-11-01,1253851.93,2020-11-02
5661,Клиент 5661,Ф,-,2020-11-01,3202934.70,2020-11-01
5661,Клиент 5661,Ф,-,2020-11-01,1376727.20,2020-11-03
5662,Клиент 5662,Ю,АО,2020-11-02,1892727.20,2020-11-03
5662,Клиент 5662,Ю,АО,2020-11-02,1257200.73,2020-11-04
5662,Клиент 5662,Ю,АО,2020-11-02,2643384.70,2020-11-02
5663,Клиент 5663,Ф,-,2020-11-03,2892874.50,2020-11-03
5663,Клиент 5663,Ф,-,2020-11-03,873333.06,2020-11-01
5663,Клиент 5663,Ф,-,2020-11-03,1654355.73,2020-11-04
5664,Клиент 5664,Ю,ПАО,2020-11-01,1253928.06,2020-11-01
5664,Клиент 5664,Ю,ПАО,2020-11-01,3203117.33,2020-11-04
5664,Клиент 5664,Ю,ПАО,2020-11-01,1376830.40,2020-11-02
5665,Клиент 5665,Ф,-,2020-11-02,1257280.16,2020-11-03
5665,Клиент 5665,Ф,-,2020-11-02,1892830.40,2020-11-02
5665,Клиент 5665,Ф,-,2020-11-02,2643540.28,2020-11-01
5666,Клиент 5666,Ю,ООО,2020-11-03,1654435.16,2020-11-03
5666,Клиент 5666,Ю,ООО,2020-11-03,2893053.82,2020-11-02
5666,Клиент 5666,Ю,ООО,2020-11-03,873409.16,2020-11-04
5667,Клиент 5667,Ф,-,2020-11-04,3203299.96,2020-11-03
5667,Клиент 5667,Ф,-,2020-11-04,1254004.16,2020-11-04
5667,Клиент 5667,Ф,-,2020-11-04,1376933.60,2020-11-01
5668,Клиент 5668,Ю,ИП,2020-11-01,1257359.59,2020-11-02
5668,Клиент 5668,Ю,ИП,2020-11-01,1892933.60,2020-11-01
5668,Клиент 5668,Ю,ИП,2020-11-01,2643695.80,2020-11-04
5669,Клиент 5669,Ф,-,2020-11-02,873485.28,2020-11-03
5669,Клиент 5669,Ф,-,2020-11-02,2893233.14,2020-11-01
5669,Клиент 5669,Ф,-,2020-11-02,1654514.59,2020-11-02
5670,Клиент 5670,Ю,АО,2020-11-03,1254080.28,2020-11-03
5670,Клиент 5670,Ю,АО,2020-11-03,3203482.59,2020-11-02
5670,Клиент 5670,Ю,АО,2020-11-03,1377036.80,2020-11-04
5671,Клиент 5671,Ф,-,2020-11-01,2643851.35,2020-11-03
5671,Клиент 5671,Ф,-,2020-11-01,1257439.02,2020-11-01
5671,Клиент 5671,Ф,-,2020-11-01,1893036.80,2020-11-04
5672,Клиент 5672,Ю,ПАО,2020-11-02,873561.40,2020-11-02
5672,Клиент 5672,Ю,ПАО,2020-11-02,2893412.46,2020-11-04
5672,Клиент 5672,Ю,ПАО,2020-11-02,1654594.02,2020-11-01
5673,Клиент 5673,Ф,-,2020-11-03,1254156.40,2020-11-02
5673,Клиент 5673,Ф,-,2020-11-03,3203665.22,2020-11-01
5673,Клиент 5673,Ф,-,2020-11-03,1377140.02,2020-11-03
5674,Клиент 5674,Ю,ООО,2020-11-04,2644006.90,2020-11-02
5674,Клиент 5674,Ю,ООО,2020-11-04,1257518.45,2020-11-04
5674,Клиент 5674,Ю,ООО,2020-11-04,1893140.02,2020-11-03
5675,Клиент 5675,Ф,-,2020-11-01,873637.52,2020-11-01
5675,Клиент 5675,Ф,-,2020-11-01,1654673.45,2020-11-04
5675,Клиент 5675,Ф,-,2020-11-01,2893591.81,2020-11-03
5676,Клиент 5676,Ю,ИП,2020-11-02,3203847.85,2020-11-04
5676,Клиент 5676,Ю,ИП,2020-11-02,1377243.20,2020-11-02
5676,Клиент 5676,Ю,ИП,2020-11-02,1254232.52,2020-11-01
5677,Клиент 5677,Ф,-,2020-11-03,2644162.45,2020-11-01
5677,Клиент 5677,Ф,-,2020-11-03,1257597.88,2020-11-03
5677,Клиент 5677,Ф,-,2020-11-03,1893243.20,2020-11-02
5678,Клиент 5678,Ю,АО,2020-11-01,1654752.88,2020-11-03
5678,Клиент 5678,Ю,АО,2020-11-01,873713.64,2020-11-04
5678,Клиент 5678,Ю,АО,2020-11-01,2893771.09,2020-11-02
5679,Клиент 5679,Ф,-,2020-11-02,3204030.48,2020-11-03
5679,Клиент 5679,Ф,-,2020-11-02,1254308.64,2020-11-04
5679,Клиент 5679,Ф,-,2020-11-02,1377346.40,2020-11-01
5680,Клиент 5680,Ю,ПАО,2020-11-03,2644318.00,2020-11-04
5680,Клиент 5680,Ю,ПАО,2020-11-03,1257677.31,2020-11-02
5680,Клиент 5680,Ю,ПАО,2020-11-03,1893346.40,2020-11-01
5681,Клиент 5681,Ф,-,2020-11-04,873789.76,2020-11-03
5681,Клиент 5681,Ф,-,2020-11-04,1654832.31,2020-11-02
5681,Клиент 5681,Ф,-,2020-11-04,2893950.41,2020-11-01
5682,Клиент 5682,Ю,ООО,2020-11-01,1377449.60,2020-11-04
5682,Клиент 5682,Ю,ООО,2020-11-01,1254384.76,2020-11-03
5682,Клиент 5682,Ю,ООО,2020-11-01,3204213.11,2020-11-02
5683,Клиент 5683,Ф,-,2020-11-02,1893449.60,2020-11-04
5683,Клиент 5683,Ф,-,2020-11-02,2644473.55,2020-11-03
5683,Клиент 5683,Ф,-,2020-11-02,1257756.76,2020-11-01
5684,Клиент 5684,Ю,ИП,2020-11-03,1654911.76,2020-11-01
5684,Клиент 5684,Ю,ИП,2020-11-03,873865.88,2020-11-02
5684,Клиент 5684,Ю,ИП,2020-11-03,2894129.73,2020-11-04
5685,Клиент 5685,Ф,-,2020-11-01,1254460.88,2020-11-02
5685,Клиент 5685,Ф,-,2020-11-01,3204395.78,2020-11-01
5685,Клиент 5685,Ф,-,2020-11-01,1377552.80,2020-11-03
5686,Клиент 5686,Ю,АО,2020-11-02,1893552.80,2020-11-03
5686,Клиент 5686,Ю,АО,2020-11-02,1257836.18,2020-11-04
5686,Клиент 5686,Ю,АО,2020-11-02,2644629.10,2020-11-02
5687,Клиент 5687,Ф,-,2020-11-03,1654991.18,2020-11-04
5687,Клиент 5687,Ф,-,2020-11-03,873942.00,2020-11-01
5687,Клиент 5687,Ф,-,2020-11-03,2894309.05,2020-11-03
5688,Клиент 5688,Ю,ПАО,2020-11-04,1377656.00,2020-11-02
5688,Клиент 5688,Ю,ПАО,2020-11-04,1254537.00,2020-11-01
5688,Клиент 5688,Ю,ПАО,2020-11-04,3204578.38,2020-11-04
5689,Клиент 5689,Ф,-,2020-11-01,1257915.61,2020-11-03
5689,Клиент 5689,Ф,-,2020-11-01,2644784.65,2020-11-01
5689,Клиент 5689,Ф,-,2020-11-01,1893656.00,2020-11-02
5690,Клиент 5690,Ю,ООО,2020-11-02,1655070.61,2020-11-03
5690,Клиент 5690,Ю,ООО,2020-11-02,2894488.37,2020-11-02
5690,Клиент 5690,Ю,ООО,2020-11-02,874018.12,2020-11-04
5691,Клиент 5691,Ф,-,2020-11-03,1377759.20,2020-11-01
5691,Клиент 5691,Ф,-,2020-11-03,3204761.01,2020-11-03
5691,Клиент 5691,Ф,-,2020-11-03,1254613.12,2020-11-04
5692,Клиент 5692,Ю,ИП,2020-11-01,2644940.20,2020-11-04
5692,Клиент 5692,Ю,ИП,2020-11-01,1257995.04,2020-11-02
5692,Клиент 5692,Ю,ИП,2020-11-01,1893759.20,2020-11-01
5693,Клиент 5693,Ф,-,2020-11-02,1655150.04,2020-11-02
5693,Клиент 5693,Ф,-,2020-11-02,874094.25,2020-11-03
5693,Клиент 5693,Ф,-,2020-11-02,2894667.69,2020-11-01
5694,Клиент 5694,Ю,АО,2020-11-03,1254689.25,2020-11-03
5694,Клиент 5694,Ю,АО,2020-11-03,3204943.64,2020-11-02
5694,Клиент 5694,Ю,АО,2020-11-03,1377862.40,2020-11-04
5695,Клиент 5695,Ф,-,2020-11-04,1893862.40,2020-11-04
5695,Клиент 5695,Ф,-,2020-11-04,2645095.78,2020-11-03
5695,Клиент 5695,Ф,-,2020-11-04,1258074.47,2020-11-01
5696,Клиент 5696,Ю,ПАО,2020-11-01,1655229.47,2020-11-01
5696,Клиент 5696,Ю,ПАО,2020-11-01,874170.35,2020-11-02
5696,Клиент 5696,Ю,ПАО,2020-11-01,2894847.01,2020-11-04
5697,Клиент 5697,Ф,-,2020-11-02,1377965.60,2020-11-03
5697,Клиент 5697,Ф,-,2020-11-02,1254765.35,2020-11-02
5697,Клиент 5697,Ф,-,2020-11-02,3205126.27,2020-11-01
