AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
8043,8043,1630599.20,0.00,1630599.20,0.00,1625794.90,0.00,1630599.20,2020-11-03
8043,8043,0.00,1458668.02,0.00,0.00,0.00,666270.04,0.00,2020-11-01
8044,8044,0.00,1320268.94,0.00,0.00,0.00,0.00,0.00,2020-11-02
8044,8044,1452600.99,0.00,1452600.99,0.00,1452600.99,0.00,0.00,2020-11-04
8044,8044,0.00,1974668.02,0.00,0.00,0.00,305235.04,0.00,2020-11-01
8045,8045,0.00,1717423.94,0.00,0.00,0.00,0.00,0.00,2020-11-02
8045,8045,1060585.80,0.00,1060585.80,0.00,1057781.30,0.00,1060585.80,2020-11-01
8045,8045,0.00,933771.53,0.00,0.00,0.00,505826.08,0.00,2020-11-03
8046,8046,0.00,1314366.53,0.00,0.00,0.00,144791.08,0.00,2020-11-03
8046,8046,0.00,1458771.20,0.00,0.00,0.00,0.00,0.00,2020-11-04
8046,8046,1630702.40,0.00,0.00,0.00,1630702.40,0.00,0.00,2020-11-02
8047,8047,1452680.42,0.00,1452680.42,0.00,1451875.72,0.00,1452680.42,2020-11-03
8047,8047,0.00,1974771.20,0.00,0.00,0.00,786639.10,0.00,2020-11-04
8047,8047,0.00,1320348.37,0.00,0.00,0.00,345382.13,0.00,2020-11-01
8048,8048,1060661.90,0.00,1060661.90,0.00,1051857.10,0.00,0.00,2020-11-04
8048,8048,0.00,933847.65,0.00,0.00,0.00,0.00,0.00,2020-11-02
8048,8048,0.00,1717503.37,0.00,1717503.37,0.00,0.00,0.00,2020-11-01
8049,8049,0.00,1314442.65,0.00,0.00,0.00,626195.15,0.00,2020-11-02
8049,8049,1630805.60,0.00,1630805.60,0.00,1630805.60,0.00,1630805.60,2020-11-01
8049,8049,0.00,1458874.40,0.00,0.00,0.00,184938.17,0.00,2020-11-03
8050,8050,0.00,1320427.80,0.00,0.00,0.00,0.00,0.00,2020-11-04
8050,8050,0.00,1974874.40,0.00,1974874.40,0.00,0.00,0.00,2020-11-03
8050,8050,1452759.85,0.00,1452759.85,0.00,1445954.85,0.00,0.00,2020-11-02
8051,8051,1060738.02,0.00,1060738.02,0.00,1060738.02,0.00,1060738.02,2020-11-03
8051,8051,0.00,1717582.80,0.00,0.00,0.00,465751.20,0.00,2020-11-04
8051,8051,0.00,933923.77,0.00,0.00,0.00,24494.22,0.00,2020-11-01
8052,8052,1630908.80,0.00,1630908.80,0.00,1626103.60,0.00,0.00,2020-11-04
8052,8052,0.00,1458977.60,0.00,0.00,0.00,666342.24,0.00,2020-11-02
8052,8052,0.00,1314518.77,0.00,0.00,0.00,0.00,0.00,2020-11-01
8053,8053,1452839.28,0.00,0.00,0.00,1452839.28,0.00,1452839.28,2020-11-01
8053,8053,0.00,1974977.60,0.00,0.00,0.00,305307.24,0.00,2020-11-02
8053,8053,0.00,1320507.25,0.00,1320507.25,0.00,0.00,0.00,2020-11-03
8054,8054,0.00,933999.89,0.00,933999.89,0.00,505898.29,0.00,2020-11-04
8054,8054,0.00,1717662.25,0.00,0.00,0.00,0.00,0.00,2020-11-03
8054,8054,1060814.14,0.00,1060814.14,0.00,1058008.74,0.00,0.00,2020-11-02
8055,8055,1631012.02,0.00,1631012.02,0.00,1631012.02,0.00,1631012.02,2020-11-03
8055,8055,0.00,1314594.89,0.00,0.00,0.00,144863.29,0.00,2020-11-04
8055,8055,0.00,1459080.80,0.00,0.00,0.00,0.00,0.00,2020-11-01
8056,8056,0.00,1975080.80,0.00,0.00,0.00,786711.31,0.00,2020-11-01
8056,8056,1452918.71,0.00,1452918.71,0.00,1452113.11,0.00,0.00,2020-11-04
8056,8056,0.00,1320586.67,0.00,0.00,0.00,345454.33,0.00,2020-11-02
8057,8057,1060890.26,0.00,0.00,0.00,1052084.56,0.00,1060890.26,2020-11-01
8057,8057,0.00,934076.01,0.00,0.00,0.00,0.00,0.00,2020-11-03
8057,8057,0.00,1717741.67,0.00,0.00,0.00,0.00,0.00,2020-11-02
8058,8058,1631115.20,0.00,1631115.20,0.00,1631115.20,0.00,0.00,2020-11-02
8058,8058,0.00,1314671.01,0.00,0.00,0.00,626267.36,0.00,2020-11-03
8058,8058,0.00,1459184.00,0.00,0.00,0.00,185010.38,0.00,2020-11-04
8059,8059,1452998.14,0.00,0.00,0.00,1446192.24,0.00,1452998.14,2020-11-03
8059,8059,0.00,1320666.10,0.00,1320666.10,0.00,0.00,0.00,2020-11-01
8059,8059,0.00,1975184.00,0.00,0.00,0.00,0.00,0.00,2020-11-04
8060,8060,1060966.38,0.00,1060966.38,0.00,1060966.38,0.00,0.00,2020-11-04
8060,8060,0.00,934152.13,0.00,0.00,0.00,24566.43,0.00,2020-11-02
8060,8060,0.00,1717821.10,0.00,0.00,0.00,465823.40,0.00,2020-11-01
8061,8061,0.00,1459287.20,0.00,1459287.20,0.00,666414.45,0.00,2020-11-03
8061,8061,1631218.40,0.00,0.00,0.00,1626412.30,0.00,1631218.40,2020-11-01
8061,8061,0.00,1314747.13,0.00,1314747.13,0.00,0.00,0.00,2020-11-02
8062,8062,0.00,1320745.53,0.00,0.00,0.00,0.00,0.00,2020-11-04
8062,8062,0.00,1975287.20,0.00,1975287.20,0.00,305379.45,0.00,2020-11-03
8062,8062,1453077.57,0.00,1453077.57,0.00,1453077.57,0.00,0.00,2020-11-02
8063,8063,1061042.50,0.00,0.00,0.00,1058236.20,0.00,1061042.50,2020-11-03
8063,8063,0.00,1717900.53,0.00,1717900.53,0.00,0.00,0.00,2020-11-04
8063,8063,0.00,934228.26,0.00,0.00,0.00,505970.50,0.00,2020-11-01
8064,8064,0.00,1459390.40,0.00,0.00,0.00,0.00,0.00,2020-11-02
8064,8064,0.00,1314823.26,0.00,1314823.26,0.00,144935.50,0.00,2020-11-01
8064,8064,1631321.60,0.00,0.00,0.00,1631321.60,0.00,0.00,2020-11-04
8065,8065,1453157.02,0.00,1453157.02,0.00,1452350.52,0.00,1453157.02,2020-11-01
8065,8065,0.00,1320824.96,0.00,0.00,0.00,345526.54,0.00,2020-11-03
8065,8065,0.00,1975390.40,0.00,1975390.40,0.00,786783.52,0.00,2020-11-02
8066,8066,0.00,1717979.96,0.00,0.00,0.00,0.00,0.00,2020-11-03
8066,8066,1061118.62,0.00,1061118.62,0.00,1052312.02,0.00,0.00,2020-11-02
8066,8066,0.00,934304.36,0.00,934304.36,0.00,0.00,0.00,2020-11-04
8067,8067,0.00,1314899.36,0.00,0.00,0.00,626339.56,0.00,2020-11-04
8067,8067,0.00,1459493.60,0.00,0.00,0.00,185082.59,0.00,2020-11-01
8067,8067,1631424.80,0.00,1631424.80,0.00,1631424.80,0.00,1631424.80,2020-11-03
8068,8068,1453236.44,0.00,1453236.44,0.00,1446429.64,0.00,0.00,2020-11-04
8068,8068,0.00,1320904.39,0.00,0.00,0.00,0.00,0.00,2020-11-02
8068,8068,0.00,1975493.60,0.00,1975493.60,0.00,0.00,0.00,2020-11-01
8069,8069,1061194.74,0.00,0.00,0.00,1061194.74,0.00,1061194.74,2020-11-01
8069,8069,0.00,1718059.39,0.00,0.00,0.00,465895.61,0.00,2020-11-02
8069,8069,0.00,934380.48,0.00,934380.48,0.00,24638.63,0.00,2020-11-03
8070,8070,0.00,1459596.80,0.00,1459596.80,0.00,666486.66,0.00,2020-11-04
8070,8070,1631528.00,0.00,0.00,0.00,1626721.00,0.00,0.00,2020-11-02
8070,8070,0.00,1314975.48,0.00,0.00,0.00,0.00,0.00,2020-11-03
8071,8071,1453315.87,0.00,0.00,0.00,1453315.87,0.00,1453315.87,2020-11-03
8071,8071,0.00,1975596.80,0.00,0.00,0.00,305451.66,0.00,2020-11-04
8071,8071,0.00,1320983.82,0.00,1320983.82,0.00,0.00,0.00,2020-11-01
8072,8072,1061270.86,0.00,0.00,0.00,1058463.66,0.00,0.00,2020-11-04
8072,8072,0.00,934456.60,0.00,934456.60,0.00,506042.70,0.00,2020-11-02
8072,8072,0.00,1718138.82,0.00,0.00,0.00,0.00,0.00,2020-11-01
8073,8073,1631631.20,0.00,0.00,0.00,1631631.20,0.00,1631631.20,2020-11-01
8073,8073,0.00,1315051.60,0.00,1315051.60,0.00,145007.70,0.00,2020-11-02
8073,8073,0.00,1459700.02,0.00,1459700.02,0.00,0.00,0.00,2020-11-03
8074,8074,1453395.30,0.00,0.00,0.00,1452587.90,0.00,0.00,2020-11-02
8074,8074,0.00,1975700.02,0.00,0.00,0.00,786855.73,0.00,2020-11-03
8074,8074,0.00,1321063.25,0.00,1321063.25,0.00,345598.75,0.00,2020-11-04
8075,8075,0.00,934532.72,0.00,0.00,0.00,0.00,0.00,2020-11-01
8075,8075,1061346.99,0.00,0.00,0.00,1052539.49,0.00,1061346.99,2020-11-03
8075,8075,0.00,1718218.25,0.00,0.00,0.00,0.00,0.00,2020-11-04
8076,8076,0.00,1459803.20,0.00,1459803.20,0.00,185154.79,0.00,2020-11-02
8076,8076,0.00,1315127.72,0.00,0.00,0.00,626411.77,0.00,2020-11-01
8076,8076,1631734.40,0.00,0.00,0.00,1631734.40,0.00,0.00,2020-11-04
8077,8077,0.00,1975803.20,0.00,1975803.20,0.00,0.00,0.00,2020-11-02
8077,8077,1453474.73,0.00,0.00,0.00,1446667.03,0.00,1453474.73,2020-11-01
8077,8077,0.00,1321142.68,0.00,0.00,0.00,0.00,0.00,2020-11-03
8078,8078,0.00,934608.84,0.00,0.00,0.00,24710.84,0.00,2020-11-04
8078,8078,0.00,1718297.68,0.00,1718297.68,0.00,465967.82,0.00,2020-11-03
8078,8078,1061423.09,0.00,0.00,0.00,1061423.09,0.00,0.00,2020-11-02
8079,8079,0.00,1459906.40,0.00,0.00,0.00,666558.86,0.00,2020-11-01
8079,8079,1631837.60,0.00,0.00,0.00,1627029.70,0.00,1631837.60,2020-11-03
8079,8079,0.00,1315203.84,0.00,0.00,0.00,0.00,0.00,2020-11-04
8080,8080,0.00,1975906.40,0.00,0.00,0.00,305523.86,0.00,2020-11-01
8080,8080,0.00,1321222.11,0.00,1321222.11,0.00,0.00,0.00,2020-11-02
8080,8080,1453554.16,0.00,0.00,0.00,1453554.16,0.00,0.00,2020-11-04
8081,8081,0.00,1718377.11,0.00,0.00,0.00,0.00,0.00,2020-11-02
8081,8081,1061499.21,0.00,0.00,0.00,1058691.11,0.00,1061499.21,2020-11-01
8081,8081,0.00,934684.96,0.00,0.00,0.00,506114.91,0.00,2020-11-03
8082,8082,0.00,1460009.60,0.00,1460009.60,0.00,0.00,0.00,2020-11-04
8082,8082,1631940.80,0.00,0.00,0.00,1631940.80,0.00,0.00,2020-11-02
8082,8082,0.00,1315279.96,0.00,0.00,0.00,145079.91,0.00,2020-11-03
8083,8083,0.00,1976009.60,0.00,1976009.60,0.00,786927.93,0.00,2020-11-04
8083,8083,1453633.59,0.00,0.00,0.00,1452825.29,0.00,1453633.59,2020-11-03
8083,8083,0.00,1321301.56,0.00,1321301.56,0.00,345670.96,0.00,2020-11-01
8084,8084,0.00,934761.08,0.00,0.00,0.00,0.00,0.00,2020-11-02
8084,8084,0.00,1718456.56,0.00,1718456.56,0.00,0.00,0.00,2020-11-01
8084,8084,1061575.33,0.00,1061575.33,0.00,1052766.93,0.00,0.00,2020-11-04
8085,8085,0.00,1315356.08,0.00,0.00,0.00,626483.98,0.00,2020-11-02
8085,8085,0.00,1460112.80,0.00,1460112.80,0.00,185227.00,0.00,2020-11-03
8085,8085,1632044.02,0.00,0.00,0.00,1632044.02,0.00,1632044.02,2020-11-01
8086,8086,0.00,1976112.80,0.00,0.00,0.00,0.00,0.00,2020-11-03
8086,8086,1453713.02,0.00,0.00,0.00,1446904.42,0.00,0.00,2020-11-02
8086,8086,0.00,1321380.98,0.00,1321380.98,0.00,0.00,0.00,2020-11-04
8087,8087,0.00,934837.20,0.00,934837.20,0.00,24783.05,0.00,2020-11-01
8087,8087,0.00,1718535.98,0.00,0.00,0.00,466040.02,0.00,2020-11-04
8087,8087,1061651.45,0.00,1061651.45,0.00,1061651.45,0.00,1061651.45,2020-11-03
8088,8088,0.00,1460216.00,0.00,0.00,0.00,666631.07,0.00,2020-11-02
8088,8088,1632147.20,0.00,1632147.20,0.00,1627338.40,0.00,0.00,2020-11-04
8088,8088,0.00,1315432.20,0.00,1315432.20,0.00,0.00,0.00,2020-11-01
8089,8089,0.00,1976216.00,0.00,0.00,0.00,305596.07,0.00,2020-11-02
8089,8089,0.00,1321460.41,0.00,1321460.41,0.00,0.00,0.00,2020-11-03
8089,8089,1453792.45,0.00,1453792.45,0.00,1453792.45,0.00,1453792.45,2020-11-01
8090,8090,0.00,1718615.41,0.00,1718615.41,0.00,0.00,0.00,2020-11-03
8090,8090,1061727.57,0.00,1061727.57,0.00,1058918.57,0.00,0.00,2020-11-02
8090,8090,0.00,934913.32,0.00,0.00,0.00,506187.12,0.00,2020-11-04
8091,8091,1632250.40,0.00,1632250.40,0.00,1632250.40,0.00,1632250.40,2020-11-03
8091,8091,0.00,1315508.32,0.00,1315508.32,0.00,145152.12,0.00,2020-11-04
8091,8091,0.00,1460319.20,0.00,1460319.20,0.00,0.00,0.00,2020-11-01
8092,8092,0.00,1321539.84,0.00,0.00,0.00,345743.16,0.00,2020-11-02
8092,8092,1453871.88,0.00,1453871.88,0.00,1453062.68,0.00,0.00,2020-11-04
8092,8092,0.00,1976319.20,0.00,1976319.20,0.00,787000.14,0.00,2020-11-01
8093,8093,1061803.69,0.00,0.00,0.00,1052994.39,0.00,1061803.69,2020-11-01
8093,8093,0.00,1718694.84,0.00,1718694.84,0.00,0.00,0.00,2020-11-02
8093,8093,0.00,934989.45,0.00,934989.45,0.00,0.00,0.00,2020-11-03
8094,8094,0.00,1315584.45,0.00,0.00,0.00,626556.19,0.00,2020-11-03
8094,8094,0.00,1460422.40,0.00,1460422.40,0.00,185299.21,0.00,2020-11-04
8094,8094,1632353.60,0.00,1632353.60,0.00,1632353.60,0.00,0.00,2020-11-02
8095,8095,0.00,1976422.40,0.00,1976422.40,0.00,0.00,0.00,2020-11-04
8095,8095,1453951.33,0.00,1453951.33,0.00,1447141.83,0.00,1453951.33,2020-11-03
8095,8095,0.00,1321619.27,0.00,0.00,0.00,0.00,0.00,2020-11-01
8096,8096,0.00,935065.55,0.00,935065.55,0.00,24855.25,0.00,2020-11-02
8096,8096,1061879.81,0.00,1061879.81,0.00,1061879.81,0.00,0.00,2020-11-04
8096,8096,0.00,1718774.27,0.00,1718774.27,0.00,466112.23,0.00,2020-11-01
8097,8097,0.00,1315660.55,0.00,1315660.55,0.00,0.00,0.00,2020-11-02
8097,8097,1632456.80,0.00,1632456.80,0.00,1627647.10,0.00,1632456.80,2020-11-01
8097,8097,0.00,1460525.60,0.00,0.00,0.00,666703.28,0.00,2020-11-03
8098,8098,1454030.75,0.00,1454030.75,0.00,1454030.75,0.00,0.00,2020-11-02
8098,8098,0.00,1976525.60,0.00,0.00,0.00,305668.28,0.00,2020-11-03
8098,8098,0.00,1321698.70,0.00,1321698.70,0.00,0.00,0.00,2020-11-04
8099,8099,0.00,1718853.70,0.00,0.00,0.00,0.00,0.00,2020-11-04
8099,8099,0.00,935141.67,0.00,935141.67,0.00,506259.32,0.00,2020-11-01
8099,8099,1061955.93,0.00,1061955.93,0.00,1059146.03,0.00,1061955.93,2020-11-03
8100,8100,0.00,1460628.80,0.00,1460628.80,0.00,0.00,0.00,2020-11-02
8100,8100,0.00,1315736.67,0.00,0.00,0.00,145224.32,0.00,2020-11-01
8100,8100,1632560.00,0.00,1632560.00,0.00,1632560.00,0.00,0.00,2020-11-04
8101,8101,1454110.18,0.00,0.00,0.00,1453300.08,0.00,1454110.18,2020-11-01
8101,8101,0.00,1321778.13,0.00,1321778.13,0.00,345815.37,0.00,2020-11-03
8101,8101,0.00,1976628.80,0.00,0.00,0.00,787072.35,0.00,2020-11-02
8102,8102,1062032.05,0.00,1062032.05,0.00,1053221.85,0.00,0.00,2020-11-02
8102,8102,0.00,1718933.13,0.00,1718933.13,0.00,0.00,0.00,2020-11-03
8102,8102,0.00,935217.79,0.00,0.00,0.00,0.00,0.00,2020-11-04
8103,8103,1632663.20,0.00,0.00,0.00,1632663.20,0.00,1632663.20,2020-11-03
8103,8103,0.00,1460732.02,0.00,0.00,0.00,185371.42,0.00,2020-11-01
8103,8103,0.00,1315812.79,0.00,0.00,0.00,626628.39,0.00,2020-11-04
8104,8104,0.00,1976732.02,0.00,0.00,0.00,0.00,0.00,2020-11-01
8104,8104,0.00,1321857.56,0.00,1321857.56,0.00,0.00,0.00,2020-11-02
8104,8104,1454189.61,0.00,1454189.61,0.00,1447379.21,0.00,0.00,2020-11-04
8105,8105,1062108.18,0.00,0.00,0.00,1062108.18,0.00,1062108.18,2020-11-01
8105,8105,0.00,1719012.56,0.00,0.00,0.00,466184.44,0.00,2020-11-02
8105,8105,0.00,935293.91,0.00,0.00,0.00,24927.46,0.00,2020-11-03
8106,8106,1632766.40,0.00,0.00,0.00,1627955.80,0.00,0.00,2020-11-02
8106,8106,0.00,1460835.20,0.00,1460835.20,0.00,666775.48,0.00,2020-11-04
8106,8106,0.00,1315888.91,0.00,1315888.91,0.00,0.00,0.00,2020-11-03
8107,8107,0.00,1321936.99,0.00,0.00,0.00,0.00,0.00,2020-11-01
8107,8107,0.00,1976835.20,0.00,1976835.20,0.00,305740.48,0.00,2020-11-04
8107,8107,1454269.04,0.00,1454269.04,0.00,1454269.04,0.00,1454269.04,2020-11-03
8108,8108,0.00,935370.03,0.00,935370.03,0.00,506331.53,0.00,2020-11-02
8108,8108,0.00,1719091.99,0.00,0.00,0.00,0.00,0.00,2020-11-01
8108,8108,1062184.28,0.00,0.00,0.00,1059373.48,0.00,0.00,2020-11-04
8109,8109,0.00,1460938.40,0.00,1460938.40,0.00,0.00,0.00,2020-11-03
8109,8109,0.00,1315965.03,0.00,1315965.03,0.00,145296.53,0.00,2020-11-02
8109,8109,1632869.60,0.00,0.00,0.00,1632869.60,0.00,1632869.60,2020-11-01
8110,8110,0.00,1322016.42,0.00,1322016.42,0.00,345887.58,0.00,2020-11-04
8110,8110,1454348.47,0.00,0.00,0.00,1453537.47,0.00,0.00,2020-11-02
8110,8110,0.00,1976938.40,0.00,1976938.40,0.00,787144.55,0.00,2020-11-03
8111,8111,0.00,1719171.42,0.00,1719171.42,0.00,0.00,0.00,2020-11-04
8111,8111,1062260.40,0.00,0.00,0.00,1053449.30,0.00,1062260.40,2020-11-03
8111,8111,0.00,935446.15,0.00,0.00,0.00,0.00,0.00,2020-11-01
8112,8112,1632972.80,0.00,0.00,0.00,1632972.80,0.00,0.00,2020-11-04
8112,8112,0.00,1316041.15,0.00,0.00,0.00,626700.60,0.00,2020-11-01
8112,8112,0.00,1461041.60,0.00,0.00,0.00,185443.62,0.00,2020-11-02
8113,8113,0.00,1322095.87,0.00,0.00,0.00,0.00,0.00,2020-11-03
8113,8113,1454427.90,0.00,0.00,0.00,1447616.60,0.00,1454427.90,2020-11-01
8113,8113,0.00,1977041.60,0.00,0.00,0.00,0.00,0.00,2020-11-02
8114,8114,0.00,1719250.87,0.00,1719250.87,0.00,466256.65,0.00,2020-11-03
8114,8114,0.00,935522.27,0.00,0.00,0.00,24999.67,0.00,2020-11-04
8114,8114,1062336.52,0.00,1062336.52,0.00,1062336.52,0.00,0.00,2020-11-02
8115,8115,1633076.02,0.00,1633076.02,0.00,1628264.52,0.00,1633076.02,2020-11-03
8115,8115,0.00,1461144.80,0.00,0.00,0.00,666847.69,0.00,2020-11-01
8115,8115,0.00,1316117.27,0.00,0.00,0.00,0.00,0.00,2020-11-04
8116,8116,0.00,1977144.80,0.00,1977144.80,0.00,305812.69,0.00,2020-11-01
8116,8116,1454507.33,0.00,1454507.33,0.00,1454507.33,0.00,0.00,2020-11-04
8116,8116,0.00,1322175.29,0.00,1322175.29,0.00,0.00,0.00,2020-11-02
8117,8117,0.00,935598.39,0.00,935598.39,0.00,506403.74,0.00,2020-11-03
8117,8117,1062412.64,0.00,1062412.64,0.00,1059600.94,0.00,1062412.64,2020-11-01
8117,8117,0.00,1719330.29,0.00,1719330.29,0.00,0.00,0.00,2020-11-02
8118,8118,1633179.20,0.00,1633179.20,0.00,1633179.20,0.00,0.00,2020-11-02
8118,8118,0.00,1461248.00,0.00,0.00,0.00,0.00,0.00,2020-11-04
8118,8118,0.00,1316193.39,0.00,0.00,0.00,145368.74,0.00,2020-11-03
8119,8119,1454586.76,0.00,1454586.76,0.00,1453774.86,0.00,1454586.76,2020-11-03
8119,8119,0.00,1977248.00,0.00,0.00,0.00,787216.76,0.00,2020-11-04
8119,8119,0.00,1322254.72,0.00,1322254.72,0.00,345959.78,0.00,2020-11-01
8120,8120,0.00,1719409.72,0.00,0.00,0.00,0.00,0.00,2020-11-01
8120,8120,1062488.76,0.00,1062488.76,0.00,1053676.76,0.00,0.00,2020-11-04
8120,8120,0.00,935674.51,0.00,0.00,0.00,0.00,0.00,2020-11-02
8121,8121,1633282.40,0.00,0.00,0.00,1633282.40,0.00,1633282.40,2020-11-01
8121,8121,0.00,1461351.20,0.00,1461351.20,0.00,185515.83,0.00,2020-11-03
8121,8121,0.00,1316269.51,0.00,1316269.51,0.00,626772.81,0.00,2020-11-02
8122,8122,0.00,1977351.20,0.00,0.00,0.00,0.00,0.00,2020-11-03
8122,8122,1454666.19,0.00,1454666.19,0.00,1447853.99,0.00,0.00,2020-11-02
8122,8122,0.00,1322334.15,0.00,1322334.15,0.00,0.00,0.00,2020-11-04
8123,8123,0.00,935750.64,0.00,935750.64,0.00,25071.88,0.00,2020-11-01
8123,8123,0.00,1719489.15,0.00,1719489.15,0.00,466328.85,0.00,2020-11-04
8123,8123,1062564.88,0.00,0.00,0.00,1062564.88,0.00,1062564.88,2020-11-03
8124,8124,0.00,1461454.40,0.00,1461454.40,0.00,666919.90,0.00,2020-11-02
8124,8124,0.00,1316345.64,0.00,0.00,0.00,0.00,0.00,2020-11-01
8124,8124,1633385.60,0.00,0.00,0.00,1628573.20,0.00,0.00,2020-11-04
8125,8125,0.00,1322413.58,0.00,0.00,0.00,0.00,0.00,2020-11-03
8125,8125,1454745.64,0.00,1454745.64,0.00,1454745.64,0.00,1454745.64,2020-11-01
8125,8125,0.00,1977454.40,0.00,0.00,0.00,305884.90,0.00,2020-11-02
8126,8126,0.00,935826.74,0.00,0.00,0.00,506475.94,0.00,2020-11-04
8126,8126,0.00,1719568.58,0.00,0.00,0.00,0.00,0.00,2020-11-03
8126,8126,1062641.00,0.00,0.00,0.00,1059828.40,0.00,0.00,2020-11-02
8127,8127,1633488.80,0.00,1633488.80,0.00,1633488.80,0.00,1633488.80,2020-11-03
8127,8127,0.00,1316421.74,0.00,1316421.74,0.00,145440.94,0.00,2020-11-04
8127,8127,0.00,1461557.60,0.00,0.00,0.00,0.00,0.00,2020-11-01
8128,8128,0.00,1322493.01,0.00,0.00,0.00,346031.99,0.00,2020-11-02
8128,8128,1454825.06,0.00,1454825.06,0.00,1454012.26,0.00,0.00,2020-11-04
8128,8128,0.00,1977557.60,0.00,0.00,0.00,787288.97,0.00,2020-11-01
8129,8129,1062717.12,0.00,0.00,0.00,1053904.22,0.00,1062717.12,2020-11-01
8129,8129,0.00,1719648.01,0.00,1719648.01,0.00,0.00,0.00,2020-11-02
8129,8129,0.00,935902.86,0.00,0.00,0.00,0.00,0.00,2020-11-03
8130,8130,1633592.00,0.00,1633592.00,0.00,1633592.00,0.00,0.00,2020-11-02
8130,8130,0.00,1461660.80,0.00,1461660.80,0.00,185588.04,0.00,2020-11-04
8130,8130,0.00,1316497.86,0.00,0.00,0.00,626845.01,0.00,2020-11-03
8131,8131,0.00,1322572.44,0.00,0.00,0.00,0.00,0.00,2020-11-01
8131,8131,1454904.49,0.00,1454904.49,0.00,1448091.39,0.00,1454904.49,2020-11-03
8131,8131,0.00,1977660.80,0.00,0.00,0.00,0.00,0.00,2020-11-04
8132,8132,0.00,935978.98,0.00,0.00,0.00,25144.08,0.00,2020-11-02
8132,8132,1062793.24,0.00,1062793.24,0.00,1062793.24,0.00,0.00,2020-11-04
8132,8132,0.00,1719727.44,0.00,0.00,0.00,466401.06,0.00,2020-11-01
8133,8133,0.00,1316573.98,0.00,1316573.98,0.00,0.00,0.00,2020-11-02
8133,8133,0.00,1461764.02,0.00,0.00,0.00,666992.11,0.00,2020-11-03
8133,8133,1633695.20,0.00,1633695.20,0.00,1628881.90,0.00,1633695.20,2020-11-01
8134,8134,0.00,1322651.87,0.00,0.00,0.00,0.00,0.00,2020-11-04
8134,8134,1454983.92,0.00,1454983.92,0.00,1454983.92,0.00,0.00,2020-11-02
8134,8134,0.00,1977764.02,0.00,0.00,0.00,305957.11,0.00,2020-11-03
8135,8135,1062869.37,0.00,0.00,0.00,1060055.87,0.00,1062869.37,2020-11-03
8135,8135,0.00,936055.10,0.00,936055.10,0.00,506548.15,0.00,2020-11-01
8135,8135,0.00,1719806.87,0.00,1719806.87,0.00,0.00,0.00,2020-11-04
8136,8136,1633798.40,0.00,0.00,0.00,1633798.40,0.00,0.00,2020-11-04
8136,8136,0.00,1316650.10,0.00,1316650.10,0.00,145513.15,0.00,2020-11-01
8136,8136,0.00,1461867.20,0.00,0.00,0.00,0.00,0.00,2020-11-02
8137,8137,1455063.35,0.00,1455063.35,0.00,1454249.65,0.00,1455063.35,2020-11-01
8137,8137,0.00,1977867.20,0.00,1977867.20,0.00,787361.17,0.00,2020-11-02
8137,8137,0.00,1322731.30,0.00,1322731.30,0.00,346104.20,0.00,2020-11-03
8138,8138,0.00,1719886.30,0.00,0.00,0.00,0.00,0.00,2020-11-03
8138,8138,1062945.47,0.00,0.00,0.00,1054131.67,0.00,0.00,2020-11-02
8138,8138,0.00,936131.22,0.00,936131.22,0.00,0.00,0.00,2020-11-04
8139,8139,1633901.60,0.00,0.00,0.00,1633901.60,0.00,1633901.60,2020-11-03
8139,8139,0.00,1461970.40,0.00,0.00,0.00,185660.24,0.00,2020-11-01
8139,8139,0.00,1316726.22,0.00,1316726.22,0.00,626917.22,0.00,2020-11-04
8140,8140,0.00,1322810.73,0.00,0.00,0.00,0.00,0.00,2020-11-02
8140,8140,1455142.78,0.00,1455142.78,0.00,1448328.78,0.00,0.00,2020-11-04
8140,8140,0.00,1977970.40,0.00,0.00,0.00,0.00,0.00,2020-11-01
8141,8141,0.00,936207.34,0.00,936207.34,0.00,25216.29,0.00,2020-11-03
8141,8141,0.00,1719965.73,0.00,0.00,0.00,466473.27,0.00,2020-11-02
8141,8141,1063021.59,0.00,1063021.59,0.00,1063021.59,0.00,1063021.59,2020-11-01
8142,8142,0.00,1462073.60,0.00,1462073.60,0.00,667064.31,0.00,2020-11-04
8142,8142,1634004.80,0.00,0.00,0.00,1629190.60,0.00,0.00,2020-11-02
8142,8142,0.00,1316802.34,0.00,0.00,0.00,0.00,0.00,2020-11-03
8143,8143,1455222.21,0.00,0.00,0.00,1455222.21,0.00,1455222.21,2020-11-03
8143,8143,0.00,1978073.60,0.00,1978073.60,0.00,306029.31,0.00,2020-11-04
8143,8143,0.00,1322890.18,0.00,1322890.18,0.00,0.00,0.00,2020-11-01
8144,8144,1063097.71,0.00,1063097.71,0.00,1060283.31,0.00,0.00,2020-11-04
8144,8144,0.00,1720045.18,0.00,1720045.18,0.00,0.00,0.00,2020-11-01
8144,8144,0.00,936283.46,0.00,0.00,0.00,506620.36,0.00,2020-11-02
8145,8145,1634108.02,0.00,1634108.02,0.00,1634108.02,0.00,1634108.02,2020-11-01
8145,8145,0.00,1462176.80,0.00,0.00,0.00,0.00,0.00,2020-11-03
8145,8145,0.00,1316878.46,0.00,1316878.46,0.00,145585.36,0.00,2020-11-02
